Time,Bx (µT),By (µT),Bz (µT),Vx,Vy,Vz
1757711932.8311834,-63.033,60.766999999999996,-119.93300000000002,-9,12,-12
1757711935.8917494,-62.943999999999996,60.699,-111.404,-9,12,-11
1757711938.9546082,-62.914,61.02299999999999,-102.81299999999999,-9,12,-10
1757711942.0345926,-62.93000000000001,61.364,-93.36,-9,12,-9
1757711945.0922472,-63.02,61.38100000000001,-83.93,-9,12,-8
1757711948.1676483,-63.158,62.041,-75.54299999999998,-9,12,-7
1757711951.2293582,-62.837,62.16799999999999,-66.567,-9,12,-6
1757711954.304247,-62.626999999999995,62.33399999999999,-58.009000000000015,-9,12,-5
1757711957.3691242,-62.92100000000001,62.652,-49.176,-9,12,-4
1757711960.4296777,-62.657000000000004,63.001,-40.07199999999999,-9,12,-3
1757711963.4952824,-62.498000000000005,63.496,-31.332000000000004,-9,12,-2
1757711966.471708,-55.916999999999994,63.557,-22.343999999999998,-9,12,-1
1757711969.5294394,-62.06299999999999,63.903,-13.498999999999999,-9,12,0
1757711972.6029675,-62.33,64.03099999999999,-4.726999999999999,-9,12,1
1757711975.6636736,-62.315999999999995,64.436,3.088,-9,12,2
1757711978.7277825,-62.327,64.586,11.581999999999999,-9,12,3
1757711981.693557,-55.57899999999999,64.715,20.348000000000003,-9,12,4
1757711984.6585014,-55.55499999999999,65.083,28.954999999999995,-9,12,5
1757711987.6351793,-49.282000000000004,65.33500000000001,37.846000000000004,-9,12,6
1757711990.70231,-62.01099999999999,65.546,46.69,-9,12,7
1757711993.7636728,-61.818,66.013,55.001,-9,12,8
1757711996.8370588,-61.907000000000004,66.13699999999999,63.527,-9,12,9
1757711999.9006803,-61.895,66.461,72.64099999999999,-9,12,10
1757712002.9725885,-61.782000000000004,66.512,81.695,-9,12,11
1757712006.036334,-61.806,66.90599999999999,90.45,-9,12,12
1757712009.1105628,-61.948,67.07900000000001,98.547,-9,12,13
1757712012.1735184,-61.60699999999999,67.702,107.32700000000003,-9,12,14
1757712015.2385795,-61.513,67.816,115.704,-9,12,15
1757712018.21733,-55.571000000000005,68.209,124.64799999999998,-9,12,16
1757712021.283524,-61.44499999999999,68.24499999999999,134.10999999999999,-9,12,17
1757712024.3473163,-61.47099999999999,68.225,142.67700000000002,-9,12,18
1757712027.4105124,-61.58299999999999,68.667,151.037,-9,12,19
1757712030.4875004,-61.26399999999999,68.964,159.853,-9,12,20
1757712033.5522165,-63.39300000000001,65.075,-190.119,-9,13,-20
1757712036.6271944,-62.977999999999994,65.36100000000002,-180.901,-9,13,-19
1757712039.7015586,-63.15200000000001,65.839,-171.79500000000002,-9,13,-18
1757712042.7601345,-62.827999999999996,66.213,-163.3,-9,13,-17
1757712045.8370807,-62.97300000000001,66.589,-154.918,-9,13,-16
1757712048.9108605,-63.049,66.60799999999999,-146.007,-9,13,-15
1757712051.9701755,-62.939,67.01000000000002,-137.483,-9,13,-14
1757712055.032435,-62.971000000000004,67.148,-128.652,-9,13,-13
1757712058.1098058,-63.016000000000005,67.487,-119.49600000000001,-9,13,-12
1757712061.1710513,-63.020999999999994,67.975,-111.32199999999997,-9,13,-11
1757712064.2501097,-62.783000000000015,68.09,-102.35499999999999,-9,13,-10
1757712067.3101966,-62.947,68.22400000000002,-93.38,-9,13,-9
1757712070.3911846,-62.61900000000001,68.754,-84.55199999999999,-9,13,-8
1757712073.449294,-62.352,69.11999999999999,-75.479,-9,13,-7
1757712076.512079,-62.312,69.446,-66.197,-9,13,-6
1757712079.58745,-62.403999999999996,69.896,-57.278999999999996,-9,13,-5
1757712082.6485474,-62.291999999999994,69.97999999999999,-48.735,-9,13,-4
1757712085.7214417,-62.214999999999996,69.85799999999999,-39.911,-9,13,-3
1757712088.7959306,-62.242,70.107,-30.529000000000003,-9,13,-2
1757712091.858088,-62.247,70.691,-21.936,-9,13,-1
1757712094.919092,-62.080999999999996,71.015,-13.386,-9,13,0
1757712097.9946158,-61.98,70.951,-4.931,-9,13,1
1757712101.0552888,-61.81999999999999,71.327,3.3169999999999993,-9,13,2
1757712104.1297193,-62.16900000000002,71.69099999999999,11.652999999999999,-9,13,3
1757712107.1861482,-62.212,71.528,20.493000000000002,-9,13,4
1757712110.1680238,-55.382999999999996,71.959,29.065000000000005,-9,13,5
1757712113.230256,-61.884,72.47200000000001,37.887,-9,13,6
1757712116.2982657,-61.54600000000001,72.62299999999999,46.501999999999995,-9,13,7
1757712119.3658838,-61.788,72.73000000000002,55.621,-9,13,8
1757712122.4309225,-61.72800000000001,73.084,63.73600000000001,-9,13,9
1757712125.5027852,-61.56999999999999,73.47399999999999,73.005,-9,13,10
1757712128.5635285,-61.251,73.501,81.958,-9,13,11
1757712131.6279938,-61.324,73.50399999999999,90.523,-9,13,12
1757712134.7032087,-61.48899999999999,73.69200000000002,99.175,-9,13,13
1757712137.764556,-61.521,74.524,107.748,-9,13,14
1757712140.7444372,-46.60499999999999,74.87700000000001,116.13399999999999,-9,13,15
1757712143.8046386,-61.129,74.821,124.50900000000001,-9,13,16
1757712146.880629,-60.940999999999995,75.13,133.345,-9,13,17
1757712149.9421365,-60.972,75.12800000000001,142.817,-9,13,18
1757712153.0054734,-60.86899999999999,75.566,151.224,-9,13,19
1757712156.0824797,-60.766000000000005,75.95,160.38400000000001,-9,13,20
1757712159.1563516,-62.866,71.83599999999998,-189.72699999999998,-9,14,-20
1757712162.2148292,-62.734000000000016,72.25,-181.79500000000002,-9,14,-19
1757712165.287744,-62.605000000000004,72.83099999999999,-172.885,-9,14,-18
1757712168.3624244,-62.56699999999999,72.83,-163.83100000000002,-9,14,-17
1757712171.4193559,-62.58600000000001,73.05900000000001,-155.14600000000002,-9,14,-16
1757712174.4928901,-62.406000000000006,73.646,-146.671,-9,14,-15
1757712177.5703213,-62.286,73.868,-137.99,-9,14,-14
1757712180.6328735,-62.270999999999994,73.898,-129.31,-9,14,-13
1757712183.696151,-62.239999999999995,73.96400000000001,-120.04799999999997,-9,14,-12
1757712186.6777034,-55.738,74.53599999999999,-111.05400000000002,-9,14,-11
1757712189.749376,-62.205000000000005,74.93800000000002,-102.585,-9,14,-10
1757712192.810464,-62.012,75.15400000000001,-93.546,-9,14,-9
1757712195.872632,-62.147000000000006,75.46799999999999,-84.628,-9,14,-8
1757712198.9499931,-61.644000000000005,75.516,-74.97699999999999,-9,14,-7
1757712202.0090437,-61.611000000000004,75.72400000000002,-66.65299999999999,-9,14,-6
1757712205.0713487,-61.72099999999999,76.03200000000001,-57.790000000000006,-9,14,-5
1757712208.1483061,-61.821000000000005,76.509,-49.1,-9,14,-4
1757712211.2109282,-61.838,76.71899999999998,-39.95100000000001,-9,14,-3
1757712214.2864497,-61.83900000000001,77.001,-31.595999999999997,-9,14,-2
1757712217.3479743,-61.59100000000001,77.04099999999998,-22.238,-9,14,-1
1757712220.422508,-61.55300000000001,77.19200000000001,-13.693999999999999,-9,14,0
1757712223.4794204,-61.44899999999999,77.55499999999999,-5.256,-9,14,1
1757712226.556226,-61.352999999999994,78.12,3.219,-9,14,2
1757712229.619367,-61.39899999999999,78.189,11.858,-9,14,3
1757712232.692663,-61.483999999999995,78.587,20.222,-9,14,4
1757712235.753922,-61.456999999999994,79.00500000000001,28.367,-9,14,5
1757712238.8159885,-61.375,78.827,36.791000000000004,-9,14,6
1757712241.8884654,-61.705999999999996,79.05199999999999,45.722,-9,14,7
1757712244.94957,-61.427,79.32399999999998,54.64399999999999,-9,14,8
1757712248.028062,-61.376999999999995,79.436,63.068,-9,14,9
1757712251.0884805,-61.340999999999994,79.56800000000001,71.655,-9,14,10
1757712254.1524482,-60.92399999999999,80.176,80.46300000000001,-9,14,11
1757712257.2262604,-60.97700000000001,80.20899999999999,89.25800000000001,-9,14,12
1757712260.2867608,-60.895999999999994,80.28999999999999,97.584,-9,14,13
1757712263.3659806,-60.86899999999999,80.41699999999999,105.828,-9,14,14
1757712266.4281313,-60.916,80.966,114.825,-9,14,15
1757712269.507658,-60.888999999999996,80.80699999999999,123.18000000000002,-9,14,16
1757712272.565714,-60.955000000000005,81.40899999999999,132.59499999999997,-9,14,17
1757712275.643738,-60.725999999999985,81.81700000000001,140.589,-9,14,18
1757712278.7058387,-60.771,81.76199999999999,149.398,-9,14,19
1757712281.7819269,-60.742000000000004,82.39899999999999,157.96300000000002,-9,14,20
1757712284.8440492,-62.499,78.67300000000002,-191.81799999999998,-9,15,-20
1757712287.921076,-62.599000000000004,79.04599999999999,-183.07600000000002,-9,15,-19
1757712290.9786522,-62.887000000000015,79.08500000000001,-174.06199999999995,-9,15,-18
1757712294.0581417,-62.42100000000001,79.314,-165.233,-9,15,-17
1757712297.1171994,-62.241,79.52400000000002,-155.7,-9,15,-16
1757712300.0964453,-50.684000000000005,79.82399999999998,-147.45699999999997,-9,15,-15
1757712303.161454,-62.622,80.11,-139.03900000000002,-9,15,-14
1757712306.2270153,-62.181999999999995,80.27300000000001,-130.127,-9,15,-13
1757712309.1998246,-53.787,80.67600000000002,-120.63100000000001,-9,15,-12
1757712312.2570255,-62.24300000000001,80.867,-111.64000000000001,-9,15,-11
1757712315.2357616,-55.534000000000006,81.496,-103.28300000000002,-9,15,-10
1757712318.2950313,-61.9,81.458,-94.541,-9,15,-9
1757712321.370268,-61.897000000000006,81.798,-86.12899999999999,-9,15,-8
1757712324.4318194,-61.948,82.22300000000001,-76.379,-9,15,-7
1757712327.506371,-61.762,82.463,-67.62899999999999,-9,15,-6
1757712330.5639603,-61.82600000000001,82.47099999999999,-58.521,-9,15,-5
1757712333.6459427,-61.61899999999999,83.084,-49.559,-9,15,-4
1757712336.7077243,-61.43699999999999,83.068,-40.92100000000001,-9,15,-3
1757712339.77904,-61.629999999999995,83.53200000000001,-32.07300000000001,-9,15,-2
1757712342.8447444,-61.62300000000001,83.61800000000001,-22.599000000000004,-9,15,-1
1757712345.911957,-61.742,83.912,-14.756000000000004,-9,15,0
1757712348.9780436,-61.69799999999999,83.88300000000001,-6.042999999999999,-9,15,1
1757712352.0440779,-61.452,84.013,2.735,-9,15,2
1757712355.1036482,-61.189,84.89399999999998,11.521,-9,15,3
1757712358.1776826,-61.291,84.673,20.187,-9,15,4
1757712361.246026,-61.056,85.03200000000001,28.377,-9,15,5
1757712364.3101585,-61.215999999999994,85.19200000000001,36.85699999999999,-9,15,6
1757712367.386616,-61.335,85.613,45.604,-9,15,7
1757712370.4458213,-61.00500000000001,86.04300000000002,54.056999999999995,-9,15,8
1757712373.5074303,-60.971000000000004,86.103,62.355,-9,15,9
1757712376.472778,-54.914,86.523,71.95900000000002,-9,15,10
1757712379.4504125,-54.988,86.939,80.258,-9,15,11
1757712382.5084608,-61.175,86.752,88.65299999999999,-9,15,12
1757712385.5721714,-60.91400000000001,87.21900000000001,97.522,-9,15,13
1757712388.5539043,-54.72499999999999,87.521,106.168,-9,15,14
1757712391.6155584,-60.638,87.954,114.518,-9,15,15
1757712394.6899836,-60.717999999999996,88.13,124.28800000000001,-9,15,16
1757712397.7503939,-60.407999999999994,88.056,132.95700000000002,-9,15,17
1757712400.828683,-60.31699999999999,88.425,141.644,-9,15,18
1757712403.8949518,-60.048,88.881,150.833,-9,15,19
1757712406.9555464,-60.814,89.364,159.179,-9,15,20
1757712410.0340526,-62.528000000000006,85.527,-191.40899999999996,-9,16,-20
1757712413.0964773,-62.30799999999999,85.499,-181.929,-9,16,-19
1757712416.1728377,-62.42900000000001,85.867,-173.41400000000002,-9,16,-18
1757712419.235975,-62.47700000000001,85.68699999999998,-164.34499999999997,-9,16,-17
1757712422.3138688,-62.315999999999995,86.181,-156.285,-9,16,-16
1757712425.3719878,-62.299,86.83000000000001,-147.49600000000004,-9,16,-15
1757712428.4490244,-62.117,86.961,-139.083,-9,16,-14
1757712431.506587,-62.20400000000001,87.18700000000001,-129.937,-9,16,-13
1757712434.488317,-55.133,87.476,-121.32800000000002,-9,16,-12
1757712437.5495105,-61.849000000000004,87.572,-112.48899999999999,-9,16,-11
1757712440.6243207,-61.991,87.997,-103.508,-9,16,-10
1757712443.686489,-61.70100000000001,88.05199999999999,-94.58300000000001,-9,16,-9
1757712446.7580376,-61.79999999999999,88.389,-85.694,-9,16,-8
1757712449.8174899,-61.775,88.664,-76.34400000000001,-9,16,-7
1757712452.8919306,-61.782,89.17800000000001,-67.876,-9,16,-6
1757712455.9510555,-61.80800000000001,89.071,-58.90500000000001,-9,16,-5
1757712458.9281585,-55.394000000000005,89.24100000000001,-49.727,-9,16,-4
1757712461.992405,-61.847,89.651,-40.862,-9,16,-3
1757712465.066132,-61.509,89.672,-31.726999999999997,-9,16,-2
1757712468.125273,-61.40500000000001,89.894,-23.544,-9,16,-1
1757712471.2046943,-61.459999999999994,90.364,-14.607,-9,16,0
1757712474.265139,-61.537,90.848,-5.808000000000001,-9,16,1
1757712477.3271077,-61.62800000000001,91.174,3.242,-9,16,2
1757712480.3879945,-61.662,91.376,11.325000000000003,-9,16,3
1757712483.3645813,-49.075,91.33599999999998,19.607999999999997,-9,16,4
1757712486.426303,-61.15500000000001,91.808,28.903000000000002,-9,16,5
1757712489.487985,-61.077,92.06400000000001,37.16,-9,16,6
1757712492.456223,-54.563,92.296,46.334999999999994,-9,16,7
1757712495.534066,-61.275999999999996,92.813,54.693,-9,16,8
1757712498.6005065,-61.113,93.048,63.17099999999999,-9,16,9
1757712501.6626742,-60.985,93.346,71.877,-9,16,10
1757712504.7243617,-61.23199999999999,93.40799999999999,80.68299999999999,-9,16,11
1757712507.704473,-54.678,93.554,89.601,-9,16,12
1757712510.7641795,-60.778999999999996,93.76899999999999,98.31500000000001,-9,16,13
1757712513.829419,-60.947,94.25,107.45599999999999,-9,16,14
1757712516.9105725,-60.961,94.38300000000001,115.75399999999999,-9,16,15
1757712519.9732063,-60.988,94.511,124.64600000000003,-9,16,16
1757712523.0325682,-60.90599999999999,94.785,133.465,-9,16,17
1757712526.0134852,-54.410000000000004,95.01,141.985,-9,16,18
1757712529.075611,-60.95,95.123,150.905,-9,16,19
1757712532.150649,-60.681,95.78500000000001,159.096,-9,16,20
1757712535.2120883,-62.693,92.05300000000001,-191.65299999999996,-9,17,-20
1757712538.287873,-62.419000000000004,92.33900000000001,-182.739,-9,17,-19
1757712541.3473759,-62.635000000000005,92.67,-174.231,-9,17,-18
1757712544.3261018,-56.12700000000001,92.50099999999999,-165.036,-9,17,-17
1757712547.3877645,-62.57800000000001,92.67200000000001,-156.79500000000002,-9,17,-16
1757712550.4640782,-62.350999999999985,93.31099999999999,-147.84199999999998,-9,17,-15
1757712553.5289135,-62.152,93.37700000000001,-138.77100000000002,-9,17,-14
1757712556.605294,-62.102,93.797,-130.63,-9,17,-13
1757712559.6629546,-61.852999999999994,94.03400000000002,-121.52000000000001,-9,17,-12
1757712562.7299376,-62.12300000000001,94.31400000000001,-112.97999999999999,-9,17,-11
1757712565.8066833,-61.754,94.592,-104.298,-9,17,-10
1757712568.869823,-61.708000000000006,94.595,-95.143,-9,17,-9
1757712571.9330544,-61.76099999999999,94.97099999999999,-86.20199999999998,-9,17,-8
1757712575.0139835,-61.63799999999999,95.298,-77.151,-9,17,-7
1757712578.068169,-61.56700000000001,95.50399999999999,-67.754,-9,17,-6
1757712581.143008,-61.791999999999994,96.004,-59.084,-9,17,-5
1757712584.2180994,-61.83,96.04999999999998,-50.093,-9,17,-4
1757712587.2760684,-61.620000000000005,96.439,-41.092,-9,17,-3
1757712590.3545046,-61.49900000000001,96.304,-32.076,-9,17,-2
1757712593.4158418,-61.30499999999999,96.97,-23.623,-9,17,-1
1757712596.473851,-61.67199999999999,96.944,-14.779,-9,17,0
1757712599.4387681,-55.184000000000005,97.364,-6.133,-9,17,1
1757712602.5141406,-61.28699999999999,97.5,1.748,-9,17,2
1757712605.574017,-61.27600000000001,97.61,10.234,-9,17,3
1757712608.6528316,-61.160000000000004,98.17800000000001,19.396,-9,17,4
1757712611.715427,-61.238000000000014,98.219,27.76,-9,17,5
1757712614.779517,-61.184000000000005,98.34599999999999,36.246,-9,17,6
1757712617.856697,-60.907999999999994,98.53799999999998,45.459999999999994,-9,17,7
1757712620.9183872,-60.977,99.026,54.02199999999999,-9,17,8
1757712623.977977,-60.946000000000005,99.578,62.854,-9,17,9
1757712627.0559518,-61.05300000000001,99.596,71.783,-9,17,10
1757712630.1140404,-60.742,99.46900000000002,80.66900000000001,-9,17,11
1757712633.1889613,-61.023,99.925,89.03300000000002,-9,17,12
1757712636.2537248,-60.724000000000004,100.19800000000001,98.00899999999997,-9,17,13
1757712639.3342185,-60.729,100.54099999999998,106.84099999999998,-9,17,14
1757712642.3947515,-60.678,100.841,115.768,-9,17,15
1757712645.4738965,-60.62400000000001,101.03200000000001,124.04399999999998,-9,17,16
1757712648.5345483,-60.573,101.207,132.666,-9,17,17
1757712651.6080828,-60.55400000000001,101.24,141.894,-9,17,18
1757712654.6825283,-60.561,101.45700000000001,150.669,-9,17,19
1757712657.756421,-60.50200000000001,101.96300000000001,160.463,-9,17,20
1757712660.8149421,-62.883,98.39599999999999,-192.148,-9,18,-20
1757712663.8899236,-62.77900000000001,98.72099999999999,-183.87100000000004,-9,18,-19
1757712666.966786,-62.447,98.91,-174.664,-9,18,-18
1757712670.024267,-62.33399999999999,99.002,-165.62399999999997,-9,18,-17
1757712673.1003573,-62.126999999999995,99.52000000000001,-156.81,-9,18,-16
1757712676.1608303,-62.098,99.816,-147.565,-9,18,-15
1757712679.2362094,-61.91600000000001,100.05600000000001,-139.37099999999998,-9,18,-14
1757712682.310421,-61.955999999999996,100.112,-130.881,-9,18,-13
1757712685.3739173,-61.909000000000006,100.558,-121.199,-9,18,-12
1757712688.445492,-61.90599999999999,100.874,-112.473,-9,18,-11
1757712691.5213718,-61.80799999999999,101.34700000000001,-104.28100000000002,-9,18,-10
1757712694.5808733,-61.456,101.434,-94.88600000000001,-9,18,-9
1757712697.6560059,-61.545,101.866,-86.03,-9,18,-8
1757712700.731595,-61.42100000000001,101.636,-76.763,-9,18,-7
1757712703.7931507,-61.489999999999995,101.84899999999999,-67.798,-9,18,-6
1757712706.8688998,-61.07499999999999,102.31599999999999,-58.63099999999999,-9,18,-5
1757712709.929865,-61.56200000000001,102.651,-50.416000000000004,-9,18,-4
1757712713.0076354,-61.361000000000004,103.01700000000001,-41.516000000000005,-9,18,-3
1757712716.0679064,-61.392999999999994,102.901,-32.107000000000006,-9,18,-2
1757712719.1435597,-61.462,103.38799999999999,-23.15,-9,18,-1
1757712722.2086818,-61.262,103.59700000000001,-14.428,-9,18,0
1757712725.2705376,-60.970000000000006,103.71700000000001,-5.919,-9,18,1
1757712728.3475316,-60.587,104.11300000000001,2.901,-9,18,2
1757712731.40896,-60.57800000000001,104.10799999999999,11.373000000000001,-9,18,3
1757712734.4891906,-60.71,104.274,19.690999999999995,-9,18,4
1757712737.5480607,-60.923,104.71999999999998,28.314000000000004,-9,18,5
1757712740.611681,-60.738,105.31500000000001,37.259,-9,18,6
1757712743.6922371,-60.751,105.604,46.492000000000004,-9,18,7
1757712746.7549787,-60.793000000000006,105.63399999999999,55.516000000000005,-9,18,8
1757712749.8349254,-60.81600000000001,105.797,63.628999999999984,-9,18,9
1757712752.8952615,-60.283,106.027,72.722,-9,18,10
1757712755.9697027,-60.385000000000005,106.17999999999999,81.385,-9,18,11
1757712759.0302927,-60.547000000000004,106.36099999999999,90.10999999999999,-9,18,12
1757712762.1081104,-60.22099999999999,106.482,98.60999999999999,-9,18,13
1757712765.1672459,-60.14,106.80500000000002,107.08,-9,18,14
1757712768.2419114,-60.291,107.407,116.03299999999999,-9,18,15
1757712771.3162274,-60.172000000000004,107.36299999999999,125.37200000000003,-9,18,16
1757712774.390694,-60.521,107.749,134.26600000000002,-9,18,17
1757712777.448577,-60.43900000000001,108.07300000000001,142.89000000000001,-9,18,18
1757712780.523705,-60.158,107.925,151.631,-9,18,19
1757712783.5961924,-60.239,108.18200000000002,160.031,-9,18,20
1757712786.657326,-62.410000000000004,104.46700000000001,-192.50400000000002,-9,19,-20
